시간,유형,메시지
"오전 10:56:06","info","[261/490] 뱅크빌딩 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 뱅크빌딩"""
"오전 10:56:07","success","[261/490] 뱅크빌딩 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오전 10:56:07","success","[261/490] 뱅크빌딩 : 변환 성공"
"오전 10:56:07","info","[262/490] 번암리 어린이공원 화장실 : 주소 검색 시도[jibun]-> ""세종특별자치시 조치원읍 번암리 73-12"""
"오전 10:56:07","info","[262/490] 번암리 어린이공원 화장실 : 역지오코딩 검증 중..."
"오전 10:56:07","success","[262/490] 번암리 어린이공원 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:56:07","success","[262/490] 번암리 어린이공원 화장실 : 주소 검색 성공[jibun]"
"오전 10:56:07","info","[262/490] 번암리 어린이공원 화장실 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 번암리 어린이공원"""
"오전 10:56:08","success","[262/490] 번암리 어린이공원 화장실 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오전 10:56:08","warning","[262/490] 번암리 어린이공원 화장실 : [DOUBLE-CHECK] 주소 번호 불일치 (73 vs 90), 하지만 위치 근접하여 허용"
"오전 10:56:08","info","[262/490] 번암리 어린이공원 화장실 : 입력좌표 vs 검색좌표 거리 = 28 m"
"오전 10:56:08","warning","[262/490] 번암리 어린이공원 화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 10:56:08","success","[262/490] 번암리 어린이공원 화장실 : 변환 성공"
"오전 10:56:08","info","[263/490] 번암리 조천연꽃공원2 : 주소 검색 시도[jibun]-> ""세종특별자치시 조치원읍 번암리 242"""
"오전 10:56:08","info","[263/490] 번암리 조천연꽃공원2 : 역지오코딩 검증 중..."
"오전 10:56:08","success","[263/490] 번암리 조천연꽃공원2 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:56:08","success","[263/490] 번암리 조천연꽃공원2 : 주소 검색 성공[jibun]"
"오전 10:56:08","info","[263/490] 번암리 조천연꽃공원2 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 번암리 조천연꽃공원2"""
"오전 10:56:09","info","[263/490] 번암리 조천연꽃공원2 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 10:56:09","info","[263/490] 번암리 조천연꽃공원2 : 입력좌표 vs 검색좌표 거리 = 8 m"
"오전 10:56:09","warning","[263/490] 번암리 조천연꽃공원2 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 10:56:09","success","[263/490] 번암리 조천연꽃공원2 : 변환 성공"
"오전 10:56:09","info","[264/490] 연서119안전센터 : 주소 검색 시도[road]-> ""세종특별자치시 연서면 도신고복로 306, 연서119안전센터"""
