구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
공중화장실,석곡면행정복지센터,전남 곡성군 석곡면 석곡로 70 석곡면행정복지센터,1,3,3,평일 09:00~18:00,35.13294446,127.2540939
공중화장실,온수천 제방 주차장,전남 곡성군 석곡면 석곡2길 17 온수천 제방 주차장,1,1,2,,35.13019361,127.2554587
공중화장실,코스모스축제장 제방,전남 곡성군 석곡면 석곡로 49-1 코스모스축제장 제방,1,1,2,,35.13145049,127.2533839
공중화장실,염곡1구,전남 곡성군 석곡면 염곡길 2-13 염곡1구,1,1,1,,35.15123863,127.2157881
공중화장실,반구정입구,전남 곡성군 석곡면 행정길 24-2 반구정입구,1,1,1,,35.12519236,127.2428513
공중화장실,오곡면사무소 옆,전남 곡성군 오곡면 기차마을로 155 오곡면사무소 옆,1,3,5,,35.27230564,127.3139192
공중화장실,오곡 파크골프장,전남 곡성군 오곡면 오지리 1418-1 오곡 파크골프장,1,1,1,,35.2727659,127.3256702
공중화장실,호곡리 쉼터,전남 곡성군 고달면 호곡리 150 호곡리 쉼터,1,1,1,,35.25016333,127.3577632
공중화장실,고달리다리,전남 곡성군 고달면 고달리 467 고달리다리,1,1,1,,35.27576889,127.3324956
공중화장실,도깨비마을 동상 앞,전남 곡성군 고달면 호곡리 산 105 도깨비마을 동상 앞,1,1,1,,35.24993941,127.3633701
공중화장실,필암서원,전남 장성군 황룡면 필암서원로 184,1,2,2,,35.31095965,126.7519306
개방화장실,고흥군립북부도서관,전남 고흥군 동강면 동강중촌길 35 고흥군립북부도서관,1,4,7,09:00~21:00(매주 월요일 미개방),34.780602,127.330635
개방화장실,풍양흥무정,전남 고흥군 풍양면 고흥로 1126-37 풍양흥무정,1,2,2,불특정,34.5721924,127.2373237
개방화장실,풍양서부게이트볼장,전남 고흥군 풍양면 축두길 6-4 풍양서부게이트볼장,1,1,1,불특정,34.5746085,127.2123576
공중화장실,나로도항물양장,전남 고흥군 봉래면 나로도항길 110-10 나로도항물양장,1,4,8,,34.466388,127.454767
개방화장실,동강우체국,전남 고흥군 동강면 원유둔1길 29 동강우체국,1,1,2,,34.78193437,127.3334671
개방화장실,상하수도사업소,전남 고흥군 고흥읍 우주로 121 상하수도사업소,1,2,2,09:00~18:00,34.59909038,127.3050965
개방화장실,농기계임대사업소 북부지소,전남 고흥군 과역면 과역로 24 농기계임대사업소 북부지소,1,1,1,09:00~18:00,34.704283,127.351601
개방화장실,학동버스정류장,전남 고흥군 도덕면 고흥로 472 학동버스정류장,1,1,1,,34.5656,127.175449
공중화장실,우도전망대,전남 고흥군 남양면 우도길 48-51 우도전망대,1,1,2,,34.723612,127.310652
