구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"개방화장실","송천2동주민센터","전북특별자치도 전주시 덕진구 두간9길 6 송천2동주민센터","1","3","12","09:00-18:00",35.864897740041,127.115605942053
"개방화장실","완산동주민센터","전북특별자치도 전주시 완산구 강당2길 7 완산동주민센터","1","2","3","(평일)09:00-18:00",35.8092198917918,127.134851503825
"개방화장실","조촌동주민센터","전북특별자치도 전주시 덕진구 쪽구름로 150 조촌동주민센터","1","5","7","09:00-18:00",35.8745236821227,127.069172465637
"개방화장실","중앙동주민센터","전북특별자치도 전주시 완산구 태평3길 43-17 중앙동주민센터","1","4","8","09:00-18:00",35.8235325054585,127.140624112481
"개방화장실","진북동주민센터","전북특별자치도 전주시 덕진구 벚꽃1길 8 진북동주민센터","1","3","3","09:00-18:00",35.8278743062742,127.131481080188
"개방화장실","평화1동 주민센터","전북특별자치도 전주시 완산구 장승배기로 256 평화1동 주민센터","1","6","7","09:00-18:00",35.7980885727291,127.140291739128
"개방화장실","평화2동 주민센터","전북특별자치도 전주시 완산구 평화18길 14-16 평화2동 주민센터","1","4","5","09:00-18:00",35.7955516845662,127.135268247615
"개방화장실","풍남동주민센터","전북특별자치도 전주시 완산구 어진길 122-12 풍남동주민센터","1","4","4","09:00-18:00",35.8170051023667,127.14807755495
"개방화장실","호성동주민센터","전북특별자치도 전주시 덕진구 동부대로 869 호성동주민센터","1","11","12","09:00-18:00",35.8636825311961,127.14961740703
"개방화장실","효자1동주민센터","전북특별자치도 전주시 완산구 안행5길 59-3 효자1동주민센터","1","6","8","09:00-18:00",35.8058617468686,127.129980819391
"개방화장실","효자2동주민센터","전북특별자치도 전주시 완산구 오두정1길 1 효자2동주민센터","1","2","1","09:00-18:00",35.8067785496618,127.119430018689
"개방화장실","효자3동주민센터","전북특별자치도 전주시 완산구 강변로 180 효자3동주민센터","1","2","3","09:00-18:00",35.8065853683371,127.110323632067
"개방화장실","효자4동주민센터","전북특별자치도 전주시 완산구 천잠로 186 효자4동주민센터","1","2","2","09:00-18:00",35.8039478239498,127.097829717
"개방화장실","효자5동주민센터","전북특별자치도 전주시 완산구 우전로 259 효자5동주민센터","1","7","9","09:00-18:00",35.8176905467545,127.101510700145
"개방화장실","혁신동주민센터","전북특별자치도 전주시 덕진구 기지로 95 혁신동주민센터","1","8","16","09:00-18:00",35.8389402415193,127.062760696313
"개방화장실","중화산1동주민센터","전북특별자치도 전주시 완산구 한두평3길 16 중화산1동주민센터","1","2","2","09:00-18:00",35.8146064686822,127.124830439343
"공중화장실","서부시장","전북특별자치도 전주시 완산구 효동2길 26 서부시장","1","1","1","",35.8043331580516,127.126219338108
"공중화장실","홈플러스 전주점","전북특별자치도 전주시 덕진구 백제대로 771 홈플러스 전주점","1","13","26","10:00~24:00",35.8476145093586,127.15284435984
"공중화장실","롯데마트 송천점","전북특별자치도 전주시 덕진구 송천중앙로 82 롯데마트 송천점","1","12","31","10:00-23:00",35.854457616951,127.120461527473
"공중화장실","롯데백화점","전북특별자치도 전주시 완산구 온고을로 2 롯데백화점","1","32","66","10:30-20:00",35.8344588976618,127.121908184239
"공중화장실","홈플러스 완산점","전북특별자치도 전주시 완산구 기린대로 170 홈플러스 완산점","1","10","15","10:00-24:00",35.8237373451593,127.150030211336
"공중화장실","이마트","전북특별자치도 전주시 완산구 당산로 111 이마트","1","10","15","10:00-23:00",35.832590259328,127.12044783531
"공중화장실","홈플러스 효자점","전북특별자치도 전주시 완산구 용머리로 31 홈플러스 효자점","1","17","28","10:00-24:00",35.8065975609313,127.114252579284
"공중화장실","롯데마트 전주점","전북특별자치도 전주시 완산구 우전로 240 롯데마트 전주점","1","8","20","10:00-23:00",35.8165278029153,127.102498684523
"공중화장실","반려동물 놀이터","전북특별자치도 전주시 덕진구 팔복동4가 1165 반려동물 놀이터","1","2","3","10:00-18:00",35.8675218791871,127.09244066327
"개방화장실","농업기술센터 농업기술과","전북특별자치도 전주시 덕진구 원장동길 111-17 농업기술센터 농업기술과","1","4","4","09:00-18:00",35.8503627258975,127.060209743964
"개방화장실","전주시청","전북특별자치도 전주시 완산구 노송광장로 10 전주시청","1","28","37","09:00-18:00",35.8240945439401,127.148043689418
"개방화장실","전주시의회","전북특별자치도 전주시 완산구 노송광장로 10 전주시의회","1","9","9","09:00-18:00",35.8240945439401,127.148043689418
"개방화장실","완산구청","전북특별자치도 전주시 완산구 서원로 232 완산구청","1","22","25","09:00-18:00",35.8121800894326,127.119784986426
"공중화장실","완산체육공원","전북특별자치도 전주시 완산구 동완산동 397-1 완산체육공원","1","1","2","09:00-18:00",35.8088148444385,127.144112953363
"개방화장실","덕진구청","전북특별자치도 전주시 덕진구 벚꽃로 55 덕진구청","1","22","35","09:00-18:00",35.8293350155675,127.135183011058
"개방화장실","상하수도본부","전북특별자치도 전주시 완산구 용머리로 109 상하수도본부","1","4","5","09:00-18:00",35.8064100040506,127.12169624987
"공중화장실","세병공원","전북특별자치도 전주시 덕진구 세병로 177-44 세병공원","1","2","4","",35.8785439504034,127.128566814952
"공중화장실","세병공원","전북특별자치도 전주시 덕진구 세병로 177-52 세병공원","1","2","3","",35.8771545016573,127.128977289668
"공중화장실","세병공원","전북특별자치도 전주시 덕진구 세병로 177-98 세병공원","1","3","3","",35.8754807246551,127.132267296278
"공중화장실","인후공원","전북특별자치도 전주시 덕진구 안골3길 23-4 인후공원","1","2","4","",35.8414367633473,127.157860625635
"공중화장실","인후공원","전북특별자치도 전주시 덕진구 안덕원3길 78-18 인후공원","1","2","2","",35.8443761515287,127.160625895604
"공중화장실","소공공원","전북특별자치도 전주시 덕진구 우아10길 21-24 소공공원","1","1","2","",35.8538231667053,127.156899787075
"공중화장실","중상보공원","전북특별자치도 전주시 덕진구 정언신로 158 중상보공원","1","2","3","",35.8307898951801,127.170939381832
"공중화장실","아람길공원","전북특별자치도 전주시 덕진구 정언신로 131 아람길공원","1","2","2","",35.830688145557,127.168061882888
"공중화장실","건지산","전북특별자치도 전주시 덕진구 오송로 26 건지산","1","2","2","",35.8600987679088,127.129121482723
"공중화장실","붓내공원","전북특별자치도 전주시 덕진구 세병로 54-27 붓내공원","1","2","4","",35.8707299185589,127.129571014002
"공중화장실","팔복공원","전북특별자치도 전주시 덕진구 서귀로 107 팔복공원","1","2","3","",35.8514680073214,127.087015887368
"공중화장실","진버들공원","전북특별자치도 전주시 덕진구 진버들3길 8-9 진버들공원","1","3","2","",35.8353693396993,127.163177389211
"공중화장실","금평공원","전북특별자치도 전주시 덕진구 명주4길 9 금평공원","1","3","3","",35.8448833157904,127.149571575584
