구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"공중화장실","국립대전현충원 봉안관 뒤","대전 유성구 현충원로 251 국립대전현충원 봉안관 뒤","1","3","4","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 장군2묘역","대전 유성구 현충원로 251 국립대전현충원 장군2묘역","1","3","6","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 장병3묘역","대전 유성구 현충원로 251 국립대전현충원 장병3묘역","1","2","7","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 장병2묘역","대전 유성구 현충원로 251 국립대전현충원 장병2묘역","1","3","10","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 현충탑 뒤","대전 유성구 현충원로 251 국립대전현충원 현충탑 뒤","1","3","4","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 장군1묘역","대전 유성구 현충원로 251 국립대전현충원 장군1묘역","1","2","3","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 독립유공자1묘역","대전 유성구 현충원로 251 국립대전현충원 독립유공자1묘역","1","5","8","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 장병1묘역","대전 유성구 현충원로 251 국립대전현충원 장병1묘역","1","2","4","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 보훈미래관 뒤","대전 유성구 현충원로 251 국립대전현충원 보훈미래관 뒤","1","4","6","09:00~18:00",36.3694628695816,127.302591419182
"개방화장실","온천2동 행정복지센터","대전 유성구 장대로 120 온천2동 행정복지센터","1","4","5","09:00~18:00",36.3653026,127.3334139
"개방화장실","노은1동 행정복지센터","대전 유성구 노은동로87번길 89 노은1동 행정복지센터","1","2","3","09:00~18:00",36.3682738,127.3184507
"개방화장실","노은2동 행정복지센터","대전 유성구 송림로19번길 35 노은2동 행정복지센터","1","4","5","09:00~18:00",36.3894132,127.3207584
"개방화장실","대전광역시 상수도사업본부 유성사업소","대전 유성구 한밭대로492번길 26-18 대전광역시 상수도사업본부 유성사업소","1","2","3","09:00~18:00",36.3588911263444,127.351903149105
"개방화장실","대전광역시 농업기술센터 농기계동","대전 유성구 교촌대정로 97 대전광역시 농업기술센터 농기계동","1","2","4","09:00~18:00",36.3078889602667,127.306361367647
"개방화장실","대전광역시 농업기술센터 농심관","대전 유성구 교촌대정로 97 대전광역시 농업기술센터 농심관","2","4","9","09:00~18:00",36.3078889602667,127.306361367647
"개방화장실","대전광역시 농업기술센터 본관","대전 유성구 교촌대정로 97 대전광역시 농업기술센터 본관","2","2","5","09:00~18:00",36.3078889602667,127.306361367647
"개방화장실","대전광역시 농업기술센터 원예치료실","대전 유성구 교촌대정로 97 대전광역시 농업기술센터 원예치료실","1","1","2","09:00~18:00",36.3078889602667,127.306361367647
"개방화장실","대전관광공사","대전 유성구 대덕대로512번길 30 대전관광공사","- 1 ","2","2","09:00~18:00",36.3787640132806,127.381568126385
"개방화장실","대전컨벤션센터 제1전시장","대전 유성구 엑스포로 107 대전컨벤션센터 제1전시장","1","38","77","09:00~18:00",36.3749837305732,127.391691688287
"개방화장실","대전컨벤션센터 제2전시장","대전 유성구 엑스포로 87 대전컨벤션센터 제2전시장","1","35","81","09:00~18:00",36.3753593084152,127.389385333035
"공중화장실","유성온천역","대전 유성구 계룡로 지하 97 유성온천역","1","3","8","05:00~00:00",36.3536657871359,127.341581041418
"공중화장실","반석역","대전 유성구 북유성대로 지하 303 반석역","1","3","8","05:00~00:00",36.3920778538819,127.314636598645
"공중화장실","월드컵경기장역","대전 유성구 한밭대로 지하 155 월드컵경기장역","1","5","10","05:00~00:00",36.3667988043359,127.317901116171
"개방화장실","전민복합문화센터","대전 유성구 문지로299번길 18 전민복합문화센터","1","2","3","10:00~21:00",36.3930692,127.4062955
"개방화장실","유성궁도장","대전 유성구 덕명로56번길 89 유성궁도장","1","2","2","",36.3529595,127.3071736
"공중화장실","장터어린이공원","대전 유성구 유성대로758번길 28 장터어린이공원","1","1","1","",36.3589214631807,127.335562369096
"공중화장실","원내어린이공원","대전 유성구 진잠로102번길 50 원내어린이공원","1","1","1","",36.3006863955768,127.318241827622
"공중화장실","화산천","대전 유성구 계산동 767 화산천","1","1","2","",36.3444420474554,127.302673043309
"공중화장실","유성천","대전 유성구 궁동 473 유성천","1","1","2","",36.3597952528052,127.346669948434
"공중화장실","반석천","대전 유성구 죽동 636 반석천","1","1","2","",36.3806902589852,127.324153539585
"공중화장실","진잠천1","대전 유성구 원신흥동 580-1 진잠천1","1","1","2","",36.3365621539959,127.336055661436
"공중화장실","진잠천2","대전 유성구 용계동 590-5 진잠천2","1","1","2","",36.3215174894029,127.316924217773
"공중화장실","장대동","대전 유성구 온천서로 102 장대동","1","1","2","",36.3631478286136,127.340297002256
"공중화장실","산수어린이공원","대전 유성구 전민동 265","1","1","2","",36.400298616779736,127.39566568160144
"공중화장실","전민어린이공원","대전 유성구 전민로34번길 43 전민어린이공원","1","3","3","",36.3983771567611,127.401120407293
"공중화장실","전광어린이공원","대전 유성구 전민로18번길 22 전광어린이공원","1","1","1","",36.3977446539644,127.403200104419
"공중화장실","구암동","대전 유성구 유성대로710번길 1 구암동","1","2","5","",36.3570836346509,127.331776567871
"공중화장실","창리어린이공원","대전 유성구 계룡로26번길 18 창리어린이공원","1","2","1","",36.3551098911493,127.333197587828
"공중화장실","방죽어린이공원","대전 유성구 월드컵대로275번길 48 방죽어린이공원","1","2","3","",36.3506386445997,127.332086774067
"공중화장실","왕골근린공원","대전 유성구 유성대로1707번길 22 왕골근린공원","1","1","1","",36.4004919491414,127.399149696748
"개방화장실","구즉국민체육센터","대전 유성구 송강로42번길 34 구즉국민체육센터","1","3","5","06:00~22:00",36.434985,127.3841283
"개방화장실","진잠다목적체육관","대전 유성구 계백로 835 진잠다목적체육관","1","4","6","06:00~22:00",36.2946025,127.3205359
"개방화장실","도안문화공원풋살장","대전 유성구 도안대로 398 도안문화공원풋살장","1","1","1","",36.3352065,127.3347317
"개방화장실","유성종합스포츠센터","대전 유성구 유성대로 978 유성종합스포츠센터","1","4","7","06:00~22:00",36.3786126,127.3441449
"개방화장실","유성구 종합복지관","대전 유성구 북유성대로 166 유성구 종합복지관","- 1 ","3","3","(평일)07:00~21:00+(토요일)09:00~16:00",36.3813961,127.3234572
"공중화장실","전민게이트볼장","대전 유성구 아리랑로21번길 416 전민게이트볼장","1","1","3","",36.3985316309961,127.410269049587
"공중화장실","아리어린이공원","대전 유성구 엑스포로 492 아리어린이공원","1","2","3","",36.4004489675084,127.406019227666
