시간,유형,메시지
"오후 1:41:33","success","[1025/1397] 광주학생독립운동기념관(실내) : 주소 검색 성공[road]"
"오후 1:41:33","info","[1025/1397] 광주학생독립운동기념관(실내) : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 광주학생독립운동기념관"""
"오후 1:41:33","success","[1025/1397] 광주학생독립운동기념관(실내) : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (10m)"
"오후 1:41:33","success","[1025/1397] 광주학생독립운동기념관(실내) : 변환 성공"
"오후 1:41:33","info","[1026/1397] 종합건설본부 : 주소 검색 시도[road]-> ""광주광역시 서구 화정로 149, 종합건설본부"""
"오후 1:41:34","info","[1026/1397] 종합건설본부 : 역지오코딩 검증 중..."
"오후 1:41:34","info","[Cache] 역지오코딩 결과 재사용: 35.145735,126.873808"
"오후 1:41:34","success","[1026/1397] 종합건설본부 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:34","success","[1026/1397] 종합건설본부 : 주소 검색 성공[road]"
"오후 1:41:34","info","[1026/1397] 종합건설본부 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 종합건설본부"""
"오후 1:41:34","success","[1026/1397] 종합건설본부 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오후 1:41:34","success","[1026/1397] 종합건설본부 : 변환 성공"
"오후 1:41:34","info","[1027/1397] 서구복합커뮤니케이션센터 : 주소 검색 시도[road]-> ""광주광역시 서구 풍암공원로 30"""
"오후 1:41:35","info","[1027/1397] 서구복합커뮤니케이션센터 : 역지오코딩 검증 중..."
"오후 1:41:35","success","[1027/1397] 서구복합커뮤니케이션센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:35","success","[1027/1397] 서구복합커뮤니케이션센터 : 주소 검색 성공[road]"
"오후 1:41:35","info","[1027/1397] 서구복합커뮤니케이션센터 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 서구복합커뮤니케이션센터"""
"오후 1:41:36","info","[1027/1397] 서구복합커뮤니케이션센터 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 1:41:36","success","[1027/1397] 서구복합커뮤니케이션센터 : 변환 성공"
"오후 1:41:36","info","[1028/1397] 풍암국민체육센터 : 주소 검색 시도[road]-> ""광주광역시 서구 풍암공원로 20"""
"오후 1:41:36","info","[1028/1397] 풍암국민체육센터 : 역지오코딩 검증 중..."
"오후 1:41:36","info","[Cache] 역지오코딩 결과 재사용: 35.130046,126.880984"
"오후 1:41:37","success","[1028/1397] 풍암국민체육센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:37","success","[1028/1397] 풍암국민체육센터 : 주소 검색 성공[road]"
"오후 1:41:37","info","[1028/1397] 풍암국민체육센터 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 풍암국민체육센터"""
"오후 1:41:37","success","[1028/1397] 풍암국민체육센터 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오후 1:41:37","success","[1028/1397] 풍암국민체육센터 : 변환 성공"
"오후 1:41:37","info","[1029/1397] 송촌주유소 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 656"""
"오후 1:41:38","info","[1029/1397] 송촌주유소 : 역지오코딩 검증 중..."
"오후 1:41:38","success","[1029/1397] 송촌주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:38","success","[1029/1397] 송촌주유소 : 주소 검색 성공[road]"
"오후 1:41:38","info","[1029/1397] 송촌주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 송촌주유소"""
"오후 1:41:39","success","[1029/1397] 송촌주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오후 1:41:39","info","[1029/1397] 송촌주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:39","warning","[1029/1397] 송촌주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:41:39","success","[1029/1397] 송촌주유소 : 변환 성공"
"오후 1:41:39","info","[1030/1397] 평동천우주유소 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 655"""
"오후 1:41:39","info","[1030/1397] 평동천우주유소 : 역지오코딩 검증 중..."
"오후 1:41:40","success","[1030/1397] 평동천우주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:40","success","[1030/1397] 평동천우주유소 : 주소 검색 성공[road]"
"오후 1:41:40","info","[1030/1397] 평동천우주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 평동천우주유소"""
"오후 1:41:40","success","[1030/1397] 평동천우주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (8m)"
"오후 1:41:40","info","[1030/1397] 평동천우주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:40","warning","[1030/1397] 평동천우주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:41:40","success","[1030/1397] 평동천우주유소 : 변환 성공"
"오후 1:41:40","info","[1031/1397] 부싯돌주유소 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 645"""
"오후 1:41:41","info","[1031/1397] 부싯돌주유소 : 역지오코딩 검증 중..."
"오후 1:41:41","success","[1031/1397] 부싯돌주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:41","success","[1031/1397] 부싯돌주유소 : 주소 검색 성공[road]"
"오후 1:41:41","info","[1031/1397] 부싯돌주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 부싯돌주유소"""
"오후 1:41:42","info","[1031/1397] 부싯돌주유소 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 1:41:42","info","[1031/1397] 부싯돌주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:42","warning","[1031/1397] 부싯돌주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:41:42","success","[1031/1397] 부싯돌주유소 : 변환 성공"
"오후 1:41:42","info","[1032/1397] 선운주유소 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 606"""
"오후 1:41:42","info","[1032/1397] 선운주유소 : 역지오코딩 검증 중..."
"오후 1:41:42","success","[1032/1397] 선운주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:42","success","[1032/1397] 선운주유소 : 주소 검색 성공[road]"
"오후 1:41:42","info","[1032/1397] 선운주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 선운주유소"""
"오후 1:41:43","success","[1032/1397] 선운주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (17m)"
"오후 1:41:43","info","[1032/1397] 선운주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:43","warning","[1032/1397] 선운주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:41:43","success","[1032/1397] 선운주유소 : 변환 성공"
"오후 1:41:43","info","[1033/1397] 평동제일주유소 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 552"""
"오후 1:41:43","info","[1033/1397] 평동제일주유소 : 역지오코딩 검증 중..."
"오후 1:41:44","success","[1033/1397] 평동제일주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:44","success","[1033/1397] 평동제일주유소 : 주소 검색 성공[road]"
"오후 1:41:44","info","[1033/1397] 평동제일주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 평동제일주유소"""
"오후 1:41:44","success","[1033/1397] 평동제일주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (28m)"
"오후 1:41:44","info","[1033/1397] 평동제일주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:44","warning","[1033/1397] 평동제일주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:41:44","success","[1033/1397] 평동제일주유소 : 변환 성공"
"오후 1:41:44","info","[1034/1397] 부경LPG충전소 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 542"""
"오후 1:41:44","info","[1034/1397] 부경LPG충전소 : 역지오코딩 검증 중..."
"오후 1:41:45","success","[1034/1397] 부경LPG충전소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:45","success","[1034/1397] 부경LPG충전소 : 주소 검색 성공[road]"
"오후 1:41:45","info","[1034/1397] 부경LPG충전소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 부경LPG충전소"""
"오후 1:41:45","success","[1034/1397] 부경LPG충전소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (17m)"
"오후 1:41:45","info","[1034/1397] 부경LPG충전소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:45","warning","[1034/1397] 부경LPG충전소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:41:45","success","[1034/1397] 부경LPG충전소 : 변환 성공"
"오후 1:41:45","info","[1035/1397] ㈜버들주유소 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 510"""
"오후 1:41:46","info","[1035/1397] ㈜버들주유소 : 역지오코딩 검증 중..."
"오후 1:41:46","success","[1035/1397] ㈜버들주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:46","success","[1035/1397] ㈜버들주유소 : 주소 검색 성공[road]"
"오후 1:41:46","info","[1035/1397] ㈜버들주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 버들주유소"""
"오후 1:41:47","success","[1035/1397] ㈜버들주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (13m)"
"오후 1:41:47","info","[1035/1397] ㈜버들주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:47","warning","[1035/1397] ㈜버들주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:41:47","success","[1035/1397] ㈜버들주유소 : 변환 성공"
"오후 1:41:47","info","[1036/1397] 동일가스 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 456"""
"오후 1:41:47","info","[1036/1397] 동일가스 : 역지오코딩 검증 중..."
"오후 1:41:48","success","[1036/1397] 동일가스 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:48","success","[1036/1397] 동일가스 : 주소 검색 성공[road]"
"오후 1:41:48","info","[1036/1397] 동일가스 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 동일가스"""
"오후 1:41:48","success","[1036/1397] 동일가스 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (3m)"
"오후 1:41:48","info","[1036/1397] 동일가스 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:48","warning","[1036/1397] 동일가스 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:41:48","success","[1036/1397] 동일가스 : 변환 성공"
"오후 1:41:48","info","[1037/1397] 동일주유소 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 450"""
"오후 1:41:48","info","[1037/1397] 동일주유소 : 역지오코딩 검증 중..."
"오후 1:41:49","success","[1037/1397] 동일주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:49","success","[1037/1397] 동일주유소 : 주소 검색 성공[road]"
"오후 1:41:49","info","[1037/1397] 동일주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 동일주유소"""
"오후 1:41:49","success","[1037/1397] 동일주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (3m)"
"오후 1:41:49","info","[1037/1397] 동일주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:49","warning","[1037/1397] 동일주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:41:49","success","[1037/1397] 동일주유소 : 변환 성공"
"오후 1:41:49","info","[1038/1397] 광주주유소 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 422"""
"오후 1:41:50","info","[1038/1397] 광주주유소 : 역지오코딩 검증 중..."
"오후 1:41:50","success","[1038/1397] 광주주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:50","success","[1038/1397] 광주주유소 : 주소 검색 성공[road]"
"오후 1:41:50","info","[1038/1397] 광주주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 광주주유소"""
"오후 1:41:51","warning","[1038/1397] 광주주유소 : [DOUBLE-CHECK] 시설명 위치와 불일치 (15350m)"
"오후 1:41:51","info","[1038/1397] 광주주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:51","success","[1038/1397] 광주주유소 : 변환 성공"
"오후 1:41:51","info","[1039/1397] 한��골드주유소 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 407"""
"오후 1:41:51","info","[1039/1397] 한성골드주유소 : 역지오코딩 검증 중..."
"오후 1:41:52","success","[1039/1397] 한성골드주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:52","success","[1039/1397] 한성골드주유소 : 주소 검색 성공[road]"
"오후 1:41:52","info","[1039/1397] 한성골드주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 한성골드주유소"""
"오후 1:41:52","success","[1039/1397] 한성골드주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (8m)"
"오후 1:41:52","info","[1039/1397] 한성골드주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:52","warning","[1039/1397] 한성골드주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:41:52","success","[1039/1397] 한성골드주유소 : 변환 성공"
"오후 1:41:52","info","[1040/1397] 동곡농협주유소 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 385"""
"오후 1:41:53","info","[1040/1397] 동곡농협주유소 : 역지오코딩 검증 중..."
"오후 1:41:53","success","[1040/1397] 동곡농협주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:53","success","[1040/1397] 동곡농협주유소 : 주소 검색 성공[road]"
"오후 1:41:53","info","[1040/1397] 동곡농협주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 동곡농협주유소"""
"오후 1:41:54","success","[1040/1397] 동곡농협주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (22m)"
"오후 1:41:54","warning","[1040/1397] 동곡농협주유소 : [DOUBLE-CHECK] 주소 번호 불일치 (385 vs 383), 하지만 위치 근접하여 허용"
"오후 1:41:54","info","[1040/1397] 동곡농협주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:54","warning","[1040/1397] 동곡농협주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:41:54","success","[1040/1397] 동곡농협주유소 : 변환 성공"
"오후 1:41:54","info","[1041/1397] 낙원주유소 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 259"""
"오후 1:41:54","info","[1041/1397] 낙원주유소 : 역지오코딩 검증 중..."
"오후 1:41:54","success","[1041/1397] 낙원주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:54","success","[1041/1397] 낙원주유소 : 주소 검색 성공[road]"
"오후 1:41:54","info","[1041/1397] 낙원주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 낙원주유소"""
"오후 1:41:55","success","[1041/1397] 낙원주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (8m)"
"오후 1:41:55","info","[1041/1397] 낙원주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:55","warning","[1041/1397] 낙원주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:41:55","success","[1041/1397] 낙원주유소 : 변환 성공"
"오후 1:41:55","info","[1042/1397] 남선석유㈜동곡주유소 : 주소 검색 시도[road]-> ""광주광역시 광산구 동곡로 171"""
"오후 1:41:55","info","[1042/1397] 남선석유㈜동곡주유소 : 역지오코딩 검증 중..."
"오후 1:41:56","success","[1042/1397] 남선석유㈜동곡주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:56","success","[1042/1397] 남선석유㈜동곡주유소 : 주소 검색 성공[road]"
"오후 1:41:56","info","[1042/1397] 남선석유㈜동곡주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 남선석유 동곡주유소"""
"오후 1:41:56","success","[1042/1397] 남선석유㈜동곡주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (24m)"
"오후 1:41:56","info","[1042/1397] 남선석유㈜동곡주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:41:56","warning","[1042/1397] 남선석유㈜동곡주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:41:56","success","[1042/1397] 남선석유㈜동곡주유소 : 변환 성공"
"오후 1:41:56","info","[1043/1397] 송정사랑병원 : 주소 검색 시도[road]-> ""광주광역시 광산구 송도로 232"""
