구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"간이화장실","무릉도원면 44","강원특별자치도 영월군 무릉도원면 운학리 685-6 무릉도원면 44","1","1","1","",37.3402339,128.1958021
"간이화장실","무릉도원면 49","강원특별자치도 영월군 무릉도원면 운학리 521-1 무릉도원면 49","1","1","1","",37.3768285,128.1976296
"간이화장실","무릉도원면 41","강원특별자치도 영월군 무릉도원면 도원운학로 1368 무릉도원면 41","1","1","1","",37.3727225,128.1906877
"간이화장실","무릉도원면 43","강원특별자치도 영월군 무릉도원면 도원운학로 1368 무릉도원면 43","1","1","1","",37.3717792553687,128.189743653716
"간이화장실","무릉도원면 50","강원특별자치도 영월군 무릉도원면 도원운학로 1368 무릉도원면 50","1","1","1","",37.3722135,128.1923189
"간이화장실","무릉도원면 51","강원특별자치도 영월군 무릉도원면 운학리 1454-4 무릉도원면 51","1","1","1","",37.3732911,128.1893713
"간이화장실","무릉도원면 48","강원특별자치도 영월군 무릉도원면 운학리 1433-2 무릉도원면 48","1","1","1","",37.3727135,128.1906866
"간이화장실","무릉도원면 47","강원특별자치도 영월군 무릉도원면 도원운학로 1847-16 무릉도원면 47","1","1","1","",37.3550781,128.1921662
"간이화장실","무릉도원면 45","강원특별자치도 영월군 무릉도원면 운학리 1241-1 무릉도원면 45","1","1","1","",37.3501781,128.1932186
"간이화장실","무릉도원면 46","강원특별자치도 영월군 무릉도원면 운학리 1174-1 무릉도원면 46","1","1","1","",37.3421154,128.1927144
"간이화장실","무릉도원면 14","강원특별자치도 영월군 무릉도원면 법흥리 산 56-3 무릉도원면 14","1","1","1","",37.3361969,128.2807372
"간이화장실","무릉도원면 16","강원특별자치도 영월군 무릉도원면 법흥리 산 115-1 무릉도원면 16","1","1","1","",37.3426333,128.2794572
"간이화장실","무릉도원면 15","강원특별자치도 영월군 무릉도원면 법흥리 966-4 무릉도원면 15","1","1","1","",37.3386936,128.2806845
"간이화장실","무릉도원면 18","강원특별자치도 영월군 무릉도원면 무릉법흥로 1230 무릉도원면 18","1","1","1","",37.3507308843664,128.28046435504
"간이화장실","무릉도원면 20","강원특별자치도 영월군 무릉도원면 무릉법흥로 1230 무릉도원면 20","1","1","1","",37.3507308843664,128.28046435504
"간이화장실","무릉도원면 11","강원특별자치도 영월군 무릉도원면 법흥리 933 무릉도원면 11","1","1","1","",37.33112,128.2460499
"개방화장실","김삿갓문학관 주차장","강원특별자치도 영월군 김삿갓면 김삿갓로 216-22 김삿갓문학관 주차장","1","3","3","",37.0808568,128.6015173
"개방화장실","망경대산 물소리동 야외","강원특별자치도 영월군 산솔면 선도우길 177 망경대산 물소리동 야외","1","4","6","09:00~18:00",37.1806478,128.5960474
"개방화장실","망경대산 치유센터","강원특별자치도 영월군 산솔면 선도우길 177 망경대산 치유센터","1","2","2","09:00~18:00",37.1838680443906,128.593484053401
"개방화장실","고씨굴 물놀이장 인근","강원특별자치도 영월군 김삿갓면 영월동로 1117 고씨굴 물놀이장 인근","1","3","7","",37.1292227,128.5366917
"개방화장실","주천도서관","강원특별자치도 영월군 주천면 주천로 103 주천도서관","1","3","3","09:00~18:00",37.2723173,128.2691314
"개방화장실","주천물미묘원","강원특별자치도 영월군 주천면 솔치로 240-120 주천물미묘원","1","1","1","",37.2596733,128.2133345
"개방화장실","별마로천문대 야외","강원특별자치도 영월군 영월읍 천문대길 397 별마로천문대 야외","1","1","2","09:00~21:00",37.1985123,128.4869107
